# Latitude, Longitude, 53.0355, -163.5385
# DateTime, 2024-06-28 15:37:10
# OriginalFile, ../CTD_examples/SKQ202409S_009avg.cnv
# Sound Speed Model, Mackenzie
Depth_m,SoundSpeed_m_per_s
3034.532,1506.5009270487906
3035.509,1506.5173743908526
3036.486,1506.5347042735593
3037.463,1506.5511522203922
3038.44,1506.5680415858371
3039.417,1506.584490138315
3040.393,1506.6019363358228
3041.37,1506.6186941967574
3042.347,1506.6348349530888
3043.324,1506.651417122422
3044.301,1506.6681758901161
3045.278,1506.6834353448155
3046.255,1506.700327126902
3047.232,1506.71602829789
3048.209,1506.7324795805605
3049.186,1506.7468580324648
3050.163,1506.7630012233574
3051.14,1506.7794534214074
3052.117,1506.7959059226998
3053.093,1506.8124738432239
3054.07,1506.8284858432369
3055.047,1506.8427337061792
3056.024,1506.8559233199896
3057.001,1506.8729508778988
3057.978,1506.8894052106261
3058.955,1506.9067420758138
3059.932,1506.9237705348226
3060.908,1506.940958290036
3061.885,1506.9575462403047
3062.862,1506.9740020843947
3063.839,1506.989576018147
3064.816,1507.0061648805543
3065.793,1507.0229303315896
3066.769,1507.0400760168855
3067.746,1507.0564009668428
3068.723,1507.0724175285152
3069.7,1507.088566804755
3070.677,1507.1054661769176
3071.654,1507.1222334388463
3072.631,1507.139574507303
3073.607,1507.156722300945
3074.584,1507.1736228719794
3075.561,1507.1908324214885
3076.538,1507.2069838272714
3077.514,1507.2212214661067
3078.491,1507.2373734802818
3079.468,1507.2548490712618
3080.445,1507.2725012207738
3081.422,1507.2895363162395
3082.398,1507.3055398353722
3083.375,1507.320811202148
3084.352,1507.33740612679
3085.329,1507.3544862842023
3086.305,1507.3713293343937
3087.282,1507.3863371001848
3088.258,1507.4020337709387
3089.235,1507.4189388841046
3090.212,1507.4354032174674
3091.189,1507.4517354413028
3092.165,1507.4662424967755
3093.142,1507.4815169050362
3094.119,1507.497541373315
3095.096,1507.5129488004184
3096.072,1507.5289565716337
3097.049,1507.5442321890498
3098.026,1507.561581138769
3099.003,1507.5780482139385
3099.979,1507.594498285593
3100.956,1507.6096427102837
3101.933,1507.6265517830752
3102.909,1507.6422530104414
3103.886,1507.6562074921496
3104.862,1507.6713358120087
3105.84,1507.6855730097598
3106.816,1507.7023338989138
3107.793,1507.7182302058186
3108.769,1507.7331834671456
3109.746,1507.7497863172075
3110.723,1507.7664333121552
3111.699,1507.7816961659444
3112.676,1507.7984323465864
3113.652,1507.8144455847064
3114.629,1507.8300353396141
3115.606,1507.846198916266
3116.582,1507.863095260611
3117.559,1507.8800092167514
3118.535,1507.8970385800653
3119.512,1507.9139531361213
3120.489,1507.9299858137279
3121.465,1507.943928437711
3122.441,1507.9578713402263
3123.418,1507.9747871286916
3124.395,1507.9918356385497
3125.371,1508.0087347124265
3126.348,1508.0250778866337
3127.324,1508.0413602201108
3128.301,1508.0577040010744
3129.278,1508.0744453503848
3130.254,1508.0907724211752
3131.231,1508.1073819549276
3132.207,1508.122959874614
3133.184,1508.139437594418
3134.161,1508.1569302139342
3135.137,1508.1738323046332
3136.113,1508.1907346947553
3137.09,1508.206772541045
3138.066,1508.2217349682705
3139.043,1508.2380820840224
3140.019,1508.2546770297388
3140.996,1508.2710247511889
3141.972,1508.2873116446779
3142.949,1508.3024691498638
3143.926,1508.318950207869
3144.902,1508.3349731657665
3145.878,1508.3502466842401
3146.855,1508.3668610799361
3147.831,1508.3820027797565
3148.808,1508.3981766999912
3149.784,1508.4153920034407
3150.76,1508.4327400264663
3151.737,1508.4484737785988
3152.714,1508.464957569436
3153.69,1508.4811156865546
3154.666,1508.4937454411127
3155.643,1508.5090393145356
3156.619,1508.5246248274038
3157.596,1508.541551237645
3158.572,1508.5585930500524
3159.548,1508.573297300708
3160.525,1508.5893424441372
3161.501,1508.606252741931
3162.478,1508.6227395800088
3163.454,1508.6393418227487
3164.431,1508.6549470968291
3165.407,1508.6693445101278
3166.384,1508.685391478018
3167.36,1508.7018625114267
3168.336,1508.7189073644072
3169.312,1508.7358200869958
3170.289,1508.752882867655
3171.265,1508.769222678449
3172.242,1508.7843893050567
3173.218,1508.800377278441
3174.194,1508.81733530533
3175.171,1508.8336498701267
3176.147,1508.8511382166844
3177.123,1508.86792092079
3178.1,1508.8849861167396
3179.076,1508.9016369891522
3180.052,1508.9200086565208
3181.029,1508.9373833784334
3182.005,1508.95341787695
3182.981,1508.9672035741667
3183.957,1508.9846056560928
3184.934,1509.0000411291187
3185.91,1509.0148860686327
3186.886,1509.0313631556337
3187.863,1509.0466671036158
3188.839,1509.0634534361075
3189.815,1509.0815194960016
3190.792,1509.0978826954263
3191.768,1509.113479167234
3192.744,1509.1300905032497
3193.72,1509.1453789508516
3194.697,1509.1613023013724
3195.673,1509.1786642430438
3196.649,1509.1962913447528
3197.625,1509.2133890079947
3198.602,1509.227946642958
3199.578,1509.2427958589924
3200.554,1509.2583950652584
3201.53,1509.2750091357334
3202.507,1509.2913759788753
3203.483,1509.3094462649003
3204.459,1509.3266784805471
3205.435,1509.341397101676
3206.411,1509.3568219473518
3207.388,1509.3733227414027
3208.364,1509.3898064973175
3209.34,1509.4067316104802
3210.316,1509.4237894582077
3211.292,1509.4398330676916
3212.269,1509.4567764249043
3213.245,1509.4737027391513
3214.221,1509.4897472593727
3215.197,1509.5059245192306
3216.173,1509.5224106936378
3217.149,1509.5384561247297
3218.126,1509.5536371093226
3219.102,1509.5690659241307
3220.078,1509.5852447044472
3221.054,1509.600850300952
3222.03,1509.617911788297
3223.006,1509.6342676524018
3223.982,1509.6513297401648
3224.958,1509.6682596891942
3225.935,1509.6852072840006
3226.911,1509.702005393649
3227.887,1509.7188925167513
3228.863,1509.7343681162104
3229.839,1509.7499764563322
3230.815,1509.766026138918
3231.791,1509.782517163661
3232.767,1509.7991409296847
3233.743,1509.8160735943595
3234.72,1509.832715313649
3235.696,1509.848457920025
3236.672,1509.863318757725
3237.648,1509.8786209308444
3238.624,1509.893658523362
3239.6,1509.906756069794
3240.576,1509.9223240190252
3241.552,1509.9392591418507
3242.528,1509.954430374058
3243.504,1509.9692932971884
3244.48,1509.9856558430952
3245.456,1510.00184252684
3246.432,1510.017897071211
3247.408,1510.0343929695623
3248.384,1510.0505805648554
3249.36,1510.0670770691981
3250.336,1510.0830003840865
3251.312,1510.1000709849582
3252.288,1510.1159949066953
3253.264,1510.1330661101388
3254.24,1510.1496965706137
3255.216,1510.1661948891822
3256.192,1510.183443143866
3257.168,1510.200074509128
3258.144,1510.217455801628
3259.12,1510.233779181047
3260.096,1510.2492644969195
3261.072,1510.2632508569911
3262.048,1510.2806333720055
3263.024,1510.2981486258411
3264.0,1510.3150906978058
3264.976,1510.3319006233019
3265.952,1510.3480936846345
3266.928,1510.3650366577824
3267.904,1510.3815389058136
3268.88,1510.396983273666
3269.855,1510.412895297549
3270.831,1510.429971927901
3271.807,1510.4463429422776
3272.783,1510.463420172731
3273.759,1510.4808062733182
3274.735,1510.4965610500742
3275.711,1510.5135067352044
3276.687,1510.5300117052348
3277.663,1510.5457673959688
3278.638,1510.5634025294978
3279.614,1510.5807904254486
3280.59,1510.598046167984
3281.566,1510.6154346506266
3282.542,1510.6333968711426
3283.518,1510.650918383245
3284.494,1510.668175295996
3285.47,1510.6865793674838
3286.445,1510.7027614352442
3287.421,1510.719710694358
3288.397,1510.7344553357311
3289.373,1510.7516700969252
3290.349,1510.7680468352587
3291.325,1510.784688769277
3292.3,1510.8013136380068
3293.276,1510.8178237296074
3294.252,1510.8324377587835
3295.228,1510.8464350078286
3296.204,1510.8613145183833
3297.179,1510.8771025805836
3298.155,1510.893173213014
3299.131,1510.9103910230372
3300.107,1510.9265947122458
3301.083,1510.9438567601171
3302.058,1510.962116136978
3303.034,1510.9781882859659
3304.01,1510.9958921902373
3304.986,1511.012097394755
3305.961,1511.0303579321924
3306.937,1511.0520313325042
3307.913,1511.0689869000498
3308.889,1511.0855018164777
3309.864,1511.1015587122527
3310.84,1511.1182066821839
3311.816,1511.1370596784964
3312.792,1511.155780490339
3313.767,1511.1739108145223
3314.743,1511.191133350012
3315.719,1511.2054457175304
3316.694,1511.2216371811983
3317.67,1511.2394775930154
3318.646,1511.2564364424115
3319.622,1511.2732631427752
3320.597,1511.289631844108
3321.573,1511.3058421987496
3322.549,1511.3217443843382
3323.524,1511.3386873626769
3324.5,1511.3556480168593
3325.476,1511.372608969619
3326.451,1511.389993754501
3327.427,1511.405765017953
3328.403,1511.4219774975118
3329.378,1511.4375995406997
3330.354,1511.4520489705612
3331.33,1511.4682623635492
3332.305,1511.4852080600206
3333.281,1511.5026123460846
3334.257,1511.5197084670615
3335.232,1511.5360816995803
3336.208,1511.5522966087865
3337.184,1511.5679384650898
3338.159,1511.584577506854
3339.135,1511.6015426864608
3340.11,1511.6193725822116
3341.086,1511.6362059036721
3342.061,1511.6537279346105
3343.037,1511.6701209587616
3344.013,1511.6867791854343
3344.988,1511.7037287687522
3345.964,1511.720828484886
3346.939,1511.7373377799481
3347.915,1511.7535563283523
3348.891,1511.7692018453336
3349.866,1511.7858445005227
3350.842,1511.8022399413592
3351.817,1511.8193240807243
3352.793,1511.8367343308964
3353.768,1511.8539950357456
3354.744,1511.8706565798618
3355.719,1511.8874770066498
3356.695,1511.9047124723331
3357.671,1511.9225650621263
3358.646,1511.9401356468952
3359.621,1511.9576630133245
3360.597,1511.9741939049202
3361.573,1511.990549147236
3362.548,1512.0051673871092
3363.524,1512.0210823826994
3364.499,1512.0370237935354
3365.475,1512.0545703658609
3366.45,1512.071526537643
3367.425,1512.088923855015
3368.401,1512.1057655600011
3369.376,1512.1232959166534
3370.352,1512.140270667292
3371.328,1512.157113264736
3372.303,1512.1742036706498
3373.279,1512.1907384834226
3374.254,1512.2076970359105
3375.229,1512.2244799607377
3376.205,1512.2395607376081
3377.18,1512.2562118184796
3378.156,1512.2737622499549
3379.131,1512.2905898512854
3380.106,1512.3081234753656
3381.082,1512.3257182474717
3382.057,1512.3433849036762
3383.033,1512.3611127012064
3384.008,1512.3775009715416
3384.983,1512.3912012365154
3385.959,1512.407431609104
3386.934,1512.4239532465872
3387.91,1512.4397434156488
3388.885,1512.4561332058706
3389.861,1512.4728056022946
3390.836,1512.488446832259
3391.811,1512.5030308385742
3392.787,1512.5186900717865
3393.762,1512.536095457701
3394.737,1512.5527519743093
3395.713,1512.5696020905696
3396.688,1512.5865675589234
3397.663,1512.6032249773675
3398.639,1512.6206492441884
3399.614,1512.6379239473958
3400.589,1512.6554638511286
3401.565,1512.6728889943204
3402.54,1512.689856241574
3403.515,1512.706823786393
3404.491,1512.723941486036
3405.466,1512.7403363925087
3406.441,1512.7573048327135
3407.417,1512.7744234287475
3408.392,1512.7912600100365
3409.367,1512.8082293431557
3410.342,1512.8232600306476
3411.318,1512.8398066051398
3412.293,1512.8563360760584
3413.269,1512.8738972445299
3414.244,1512.8910439344324
3415.219,1512.9085882804688
3416.194,1512.9256921611986
3417.17,1512.9429895913927
3418.145,1512.9595208583396
3419.12,1512.97574412997
3420.095,1512.9919677050918
3421.071,1513.0071950323234
3422.046,1513.0238599676954
3423.021,1513.0400844538763
3423.996,1513.056925831326
3424.972,1513.0743581175034
3425.947,1513.0904510555786
3426.922,1513.1059277180618
3427.897,1513.1235193274829
3428.872,1513.1403188278866
3429.848,1513.1559896479584
3430.823,1513.1713350746409
3431.798,1513.1881788580943
3432.773,1513.2047146573948
3433.748,1513.221823952182
3434.724,1513.2349843095292
3435.699,1513.25209422254
3436.674,1513.268498778111
3437.649,1513.2834055914043
3438.624,1513.2997673898951
3439.599,1513.3171867927265
3440.575,1513.3340507078137
3441.55,1513.3510299648362
3442.525,1513.3680095192458
3443.5,1513.3849893710367
3444.475,1513.4012205257436
3445.45,1513.4170112563447
3446.425,1513.4339920126408
3447.4,1513.450973066301
3448.376,1513.4687208145774
3449.351,1513.4862756329323
3450.326,1513.502949317367
3451.301,1513.519666637726
3452.276,1513.5367816324613
3453.251,1513.554337630103
3454.226,1513.5711882990652
3455.201,1513.5883041831648
3456.177,1513.6053053250134
3457.152,1513.622156886199
3458.127,1513.6397143545755
3459.102,1513.6571396552918
3460.077,1513.673243189149
3461.052,1513.6902283983889
3462.027,1513.707346363812
3463.002,1513.723318346422
3463.977,1513.740128690725
3464.952,1513.7571150965298
3465.927,1513.7739693403653
3466.902,1513.7897667762925
3467.877,1513.8051238386674
3468.852,1513.821670775381
3469.827,1513.8387911475274
3470.802,1513.855338685314
3471.777,1513.8720189845658
3472.752,1513.8887428728958
3473.727,1513.9063051042156
3474.702,1513.9234269650856
3475.678,1513.9394203073343
3476.652,1513.9563928820219
3477.627,1513.972634324853
3478.602,1513.988743610473
3479.577,1514.0057345123257
3480.552,1514.0215362088115
3481.527,1514.038835904596
3482.502,1514.056092624967
3483.477,1514.072644072803
3484.452,1514.0895040070475
3485.427,1514.1057478720475
3486.402,1514.1223002234522
3487.377,1514.138412233216
3488.352,1514.1554058298188
3489.327,1514.1725321851397
3490.302,1514.189526376017
3491.277,1514.2057720575765
3492.252,1514.2218855807068
3493.227,1514.2371181366786
3494.202,1514.254113536424
3495.177,1514.2702279690154
3496.151,1514.2877796287498
3497.126,1514.303454036605
3498.101,1514.320450634691
3499.076,1514.3371393673274
3500.051,1514.354004099251
3501.026,1514.3711340540813
3502.001,1514.3879993801731
3502.976,1514.4021780578616
3503.951,1514.417987057464
3504.925,1514.434527707375
3505.9,1514.4524079488344
3506.875,1514.4688341669712
3507.85,1514.485217463716
3508.825,1514.5019524343777
3509.8,1514.519525703927
3510.775,1514.5362180516881
3511.749,1514.5539069371487
3512.724,1514.5709512299218
3513.699,1514.5860145367026
3514.674,1514.6013862819411
3515.649,1514.6179476759025
3516.624,1514.634949971433
3517.598,1514.652375722075
3518.573,1514.6693786087399
3519.548,1514.6868223830018
3520.523,1514.703825861076
3521.498,1514.721137755866
3522.472,1514.7370675662123
3523.447,1514.7539394751514
3524.422,1514.7698873342601
3525.397,1514.7855705666286
3526.372,1514.8018271506098
3527.346,1514.817228616227
3528.321,1514.8321208703874
3529.296,1514.8476728481048
3530.271,1514.8643712350133
3531.245,1514.881801177681
3532.22,1514.8992488537795
3533.195,1514.9158156704802
3534.17,1514.928990626815
3535.144,1514.9430295770799
3536.119,1514.957967436943
3537.094,1514.9749760740935
3538.069,1514.992117477356
3539.043,1515.0069063406595
3540.018,1515.0227265934384
3540.993,1515.0388552672546
3541.968,1515.0549842443254
3542.942,1515.0721097178464
3543.917,1515.0872256611588
3544.892,1515.1036204897143
3545.866,1515.1188520621665
3546.841,1515.1354231414387
3547.816,1515.1515539384322
3548.79,1515.1669188933465
3549.765,1515.1843720476527
3550.74,1515.200636226059
3551.714,1515.2163102051463
3552.689,1515.232883098785
3553.664,1515.2494562935578
3554.638,1515.2665853879491
3555.613,1515.2828510816191
3556.588,1515.299292706628
3557.562,1515.3155415552194
3558.537,1515.3316756851475
3559.511,1515.3464709467291
3560.486,1515.3642354993478
3561.461,1515.3813841489375
3562.435,1515.3988237328988
3563.41,1515.4153999379103
3564.385,1515.431535883038
3565.359,1515.4473465904202
3566.334,1515.464364263173
3567.308,1515.481099829714
3568.283,1515.4992641501779
3569.258,1515.516590782501
3570.232,1515.533284106898
3571.207,1515.5495546423647
3572.181,1515.5658080255434
3573.156,1515.5822547628932
3574.13,1515.599081768609
3575.105,1515.6159696475
3576.08,1515.6329902978844
3577.054,1515.650434320902
3578.029,1515.6674555618845
3579.003,1515.6844596415049
3579.978,1515.7016139503269
3580.952,1515.7181780999915
3581.927,1515.7338789641751
3582.901,1515.749695147774
3583.876,1515.7658371427126
3584.85,1515.7829754997715
3585.825,1515.7982370581892
3586.799,1515.8149354992663
3587.774,1515.8319597438538
3588.748,1515.8494073382903
3589.723,1515.8667402081294
3590.697,1515.8843208581022
3591.672,1515.9017867840603
3592.646,1515.9191030623597
3593.621,1515.935688576083
3594.595,1515.9523894035437
3595.57,1515.9691079949873
3596.544,1515.9855444721798
3597.519,1516.0027041555918
3598.493,1516.0197141954955
3599.468,1516.0363015114558
3600.442,1516.052431179637
3601.416,1516.0692665865286
3602.391,1516.0861628109308
3603.365,1516.1037472955309
3604.34,1516.1202036362736
3605.314,1516.1376562315947
3606.289,1516.154378123308
3607.263,1516.1716988292183
3608.238,1516.1896102294309
3609.212,1516.205875088354
3610.186,1516.2233291469265
3611.161,1516.239920056486
3612.135,1516.2573747019082
3613.11,1516.274979581684
3614.084,1516.2915539181763
3615.058,1516.3079960788154
3616.033,1516.325161403253
3617.007,1516.3424850392869
3617.981,1516.359633483375
3618.956,1516.3771076488622
3619.93,1516.393683778081
3620.904,1516.4093793515349
3621.879,1516.42535765305
3622.853,1516.4423751177235
3623.828,1516.45896992619
3624.802,1516.475987985759
3625.776,1516.492565921367
3626.75,1516.5095845755097
3627.725,1516.5271938902054
3628.699,1516.5431998325407
3629.674,1516.5605018055685
3630.648,1516.5769487614887
3631.622,1516.5939689012207
3632.596,1516.6109893368346
3633.571,1516.6289083422432
3634.545,1516.6463697594236
3635.519,1516.6635235515314
3636.494,1516.6810030271497
3637.468,1516.6971441593955
3638.442,1516.713725980333
3639.416,1516.7303081015928
3640.391,1516.7469080005392
3641.365,1516.7634907227457
3642.339,1516.7810869775415
3643.313,1516.7989914162542
3644.288,1516.8164732469277
3645.262,1516.8340703654014
3646.236,1516.8500817344657
3647.211,1516.8650547479815
3648.185,1516.8811992019562
3649.159,1516.8979168001465
3650.133,1516.9153829412744
3651.107,1516.9322765379459
3652.082,1516.9495853447324
3653.056,1516.9669198835438
3654.03,1516.9835064952954
3655.004,1517.000225885208
3655.979,1517.0172709237909
3656.953,1517.0344312540547
3657.927,1517.0517672616013
3658.901,1517.0683553681679
3659.875,1517.085208730963
3660.849,1517.1019728131125
3661.824,1517.1191521089788
3662.798,1517.136181738815
3663.772,1517.1532116643561
3664.746,1517.1699340439839
3665.72,1517.18639176771
3666.694,1517.2009131521454
3667.669,1517.2176539282102
3668.643,1517.2342450401306
3669.617,1517.2496479779204
3670.591,1517.2649187382308
3671.565,1517.2823913975178
3672.539,1517.2991161974885
3673.513,1517.3157088179998
3674.488,1517.3328920177078
3675.462,1517.3497930654632
3676.436,1517.3663865834963
3677.41,1517.3822322719504
3678.384,1517.3973301305766
3679.358,1517.4137920794212
3680.332,1517.429946504124
3681.306,1517.4474221419935
3682.28,1517.465030549758
3683.254,1517.4820664708238
3684.228,1517.499410498417
3685.203,1517.5170372680527
3686.177,1517.5343818739718
3687.151,1517.55212421061
3688.125,1517.5699096696217
3689.099,1517.587255138725
3690.073,1517.6035450516752
3691.047,1517.6201430559438
3692.021,1517.636873841072
3692.995,1517.65479323482
3693.969,1517.6724479481238
3694.943,1517.6900601301427
3695.917,1517.707540120736
3696.891,1517.7231269317365
3697.865,1517.737923215828
3698.839,1517.752895087855
3699.813,1517.769055542923
3700.787,1517.7856565532359
3701.761,1517.802390345627
3702.735,1517.8194322041184
3703.709,1517.8367821201264
3704.683,1517.8538245667926
3705.657,1517.8708673089666
3706.631,1517.8879103466434
3707.605,1517.9055263928535
3708.579,1517.9230102460092
3709.553,1517.9399216828529
3710.527,1517.9577138557001
3711.501,1517.975596018914
3712.475,1517.9928160644101
3713.449,1518.0103013610837
3714.423,1518.0270390185594
3715.397,1518.04408469822
3716.371,1518.0615708724763
3717.345,1518.0786171401185
3718.318,1518.094458099471
3719.292,1518.1115049663015
3720.266,1518.127539264654
3721.24,1518.1442790198123
3722.214,1518.16088659355
3723.188,1518.1776269493039
3724.162,1518.195423191181
3725.136,1518.2124718390908
3726.11,1518.2290806059702
3727.084,1518.2462623293081
3728.058,1518.2625640040756
3729.031,1518.2790236843528
3730.005,1518.2963387845793
3730.979,1518.3136968987642
3731.953,1518.3301749786428
3732.927,1518.346170481943
3733.901,1518.363661967272
3734.874,1518.3818840594129
3735.848,1518.3996410773452
3736.823,1518.416885963785
3737.796,1518.4340534277626
3738.77,1518.4497857915808
3739.744,1518.4669713627663
3740.718,1518.4847725352927
3741.692,1518.5028389510223
3742.665,1518.5197429233112
3743.639,1518.536357057859
3744.613,1518.553544096111
3745.587,1518.5697187091725
3746.561,1518.5867738620389
3747.535,1518.604269424172
3748.508,1518.6210000243361
3749.482,1518.6366032499996
3750.456,1518.652911855064
3751.43,1518.6662724521846
3752.404,1518.6837695309175
3753.377,1518.7013818684525
3754.351,1518.7183069346906
3755.324,1518.7345995409157
3756.298,1518.7516576863964
3757.272,1518.76915622589
3758.245,1518.7865050562152
3759.219,1518.8035640811468
3760.193,1518.8206234012798
3761.167,1518.8369353268486
3762.14,1518.8527899531225
3763.114,1518.8698501732874
3764.089,1518.8869282047194
3765.062,1518.9035314199227
3766.036,1518.9207250124045
3767.009,1518.9377688992427
3767.983,1518.9551381844851
3768.956,1518.9723151414942
3769.93,1518.9895525233042
3770.904,1519.0073201277473
3771.878,1519.0243829978313
3772.852,1519.0418862153695
3773.825,1519.059679766026
3774.799,1519.0764359511625
3775.772,1519.0931749168112
3776.746,1519.109974292085
3777.72,1519.127478965805
3778.694,1519.144676378421
3779.667,1519.1622965945353
3780.641,1519.1795371698288
3781.615,1519.1967354612113
3782.588,1519.2137840427386
3783.562,1519.2312904562625
3784.535,1519.2487796354087
3785.509,1519.2646590721863
3786.483,1519.282166365515
3787.456,1519.2996564235289
3788.43,1519.31659181024
3789.403,1519.3340824474863
3790.377,1519.3512833868347
3791.351,1519.3683521382954
3792.324,1519.3854036599198
3793.298,1519.403220483974
3794.271,1519.419657594682
3795.245,1519.4364625597204
3796.219,1519.452917799805
3797.192,1519.4699708002474
3798.166,1519.4873491089875
3799.139,1519.5040952111892
3800.113,1519.521739069533
3801.087,1519.5392507326624
3802.06,1519.556305199761
3803.034,1519.5738174423907
3804.007,1519.5913124444128
3804.981,1519.6078128887839
3805.954,1519.6245610695885
3806.928,1519.642074479236
3807.901,1519.6589982273415
3808.875,1519.6766446991833
3809.849,1519.6942914586232
3810.822,1519.7116560100965
3811.796,1519.7288634230424
3812.769,1519.745481197617
3813.742,1519.7620992714756
3814.716,1519.7782952597847
3815.69,1519.7962512073905
3816.663,1519.8133100852322
3817.637,1519.830079366335
3818.61,1519.844059483519
3819.584,1519.8609618606388
3820.557,1519.877889459776
3821.53,1519.894202512608
3822.504,1519.911280724159
3823.477,1519.9287815942992
3824.451,1519.9463002863731
3825.424,1519.9632293572242
3826.398,1519.979121557487
3827.371,1519.995436416529
3828.345,1520.0128238072766
3829.318,1520.0298865513498
3830.291,1520.0472145576607
3831.265,1520.0641629430556
3832.238,1520.0809191802682
3833.212,1520.098747898379
3834.185,1520.1153722442043
3835.158,1520.1333164800863
3836.132,1520.1497840643246
3837.105,1520.1667166786144
3838.079,1520.1839320941904
3839.052,1520.2014376322024
3840.026,1520.2188285130333
3840.999,1520.2358947823327
3841.972,1520.2529613457461
3842.946,1520.2701782276886
3843.919,1520.2869380288391
3844.892,1520.3038729940192
3845.866,1520.321398107259
3846.839,1520.33890596617
3847.812,1520.356414111952
3848.786,1520.3736327544561
3849.759,1520.3915812901985
3850.732,1520.4089578134162
3851.706,1520.4256050416013
3852.679,1520.443114630438
3853.653,1520.4598949372073
3854.626,1520.4743265183477
3855.599,1520.4919694889338
3856.572,1520.5090404679672
3857.546,1520.5256894939048
3858.519,1520.5404296184715
3859.492,1520.557766467551
3860.466,1520.5748561876342
3861.439,1520.5922359564622
3862.412,1520.6091339028321
3863.386,1520.6253449457922
3864.359,1520.6425931109334
3865.332,1520.6602390168205
3866.305,1520.677312955405
3867.279,1520.6939649688481
3868.252,1520.7099851699154
3869.225,1520.7273672823092
3870.198,1520.744267615355
3871.172,1520.7610956160456
3872.145,1520.7783038164282
3873.118,1520.7952473408611
3874.091,1520.8124561291268
3875.065,1520.8299900222096
3876.038,1520.84706691056
3877.011,1520.8645838307496
3877.984,1520.8813540538595
3878.957,1520.8982993391064
3879.931,1520.9158346837303
3880.904,1520.9326057982562
3881.877,1520.9501241724709
3882.85,1520.9677753178885
3883.824,1520.9851793338955
3884.797,1521.0022588584845
3885.77,1521.0190314540994
3886.743,1521.0364187892433
3887.716,1521.0526197920024
3888.69,1521.0689711368366
3889.663,1521.0859196586416
3890.636,1521.1031334441807
3891.609,1521.1196428609344
3892.582,1521.1365500320421
3893.555,1521.1531925321501
3894.528,1521.1698353313575
3895.502,1521.1857491011028
3896.475,1521.2028321870528
3897.448,1521.2204877320623
3898.421,1521.2380110778386
3899.394,1521.2549625534043
3900.367,1521.2729261433894
3901.34,1521.2901431709008
3902.314,1521.3072455660092
3903.286,1521.324620307983
3904.26,1521.3409764657067
3905.233,1521.3580621865042
3906.206,1521.373082431778
3907.179,1521.3906084058026
3908.152,1521.4068157262407
3909.125,1521.423902641115
3910.098,1521.4415619769127
3911.071,1521.457902685056
3912.044,1521.4751651481463
3913.017,1521.4922532379403
3913.991,1521.5091845267295
3914.964,1521.5262732074434
3915.937,1521.5429225578212
3916.91,1521.5601443153137
3917.883,1521.5771013941464
3918.856,1521.594630867294
3919.829,1521.612160626683
3920.802,1521.6301302772272
3921.775,1521.6467814024231
3922.748,1521.6638724262045
3923.721,1521.681535824716
3924.694,1521.6989345378847
3925.667,1521.7165985085644
3926.64,1521.7335582117332
3927.613,1521.750343599376
3928.586,1521.7673038929074
3929.559,1521.7846619370512
3930.532,1521.8010086451754
3931.505,1521.8179698257766
3932.478,1521.834931299981
3933.451,1521.851850961515
3934.424,1521.8679339014018
3935.397,1521.8850287519297
3936.37,1521.9021238960427
3937.343,1521.9196588868842
3938.316,1521.936754614917
3939.289,1521.9532365146645
3940.262,1521.9702003500113
3941.235,1521.9874294514757
3942.207,1522.003936763488
3943.18,1522.0211664550886
3944.153,1522.0376919339485
3945.126,1522.0543501981717
3946.099,1522.070262186931
3947.072,1522.0864815237064
3948.045,1522.1041522329738
3949.018,1522.1208116955231
3949.991,1522.1370319348994
3950.964,1522.1547035236533
3951.937,1522.1706173343257
3952.91,1522.1880245373577
3953.882,1522.2048424538207
3954.855,1522.2211546369942
3955.828,1522.2385627187289
3956.801,1522.2552245685226
3957.774,1522.2726332308014
3958.747,1522.2889886638663
3959.72,1522.3060909039214
3960.693,1522.3233259252588
3961.665,1522.3408506625865
3962.638,1522.35782129173
3963.611,1522.3750571897488
3964.584,1522.392160893492
3965.557,1522.4097043644513
3966.529,1522.4270980546676
3967.502,1522.4446420970858
3968.475,1522.4618794517924
3969.448,1522.479291582738
3970.421,1522.4953436425735
3971.394,1522.512449396644
3972.366,1522.5290984125204
3973.339,1522.5463372440709
3974.312,1522.5638833253129
3975.285,1522.581122740225
3976.258,1522.59735108518
3977.23,1522.6149224297017
3978.203,1522.6327346418225
3979.176,1522.650149677024
3980.149,1522.667829972744
3981.122,1522.6849386499584
3982.094,1522.702162523924
3983.067,1522.719139300183
3984.04,1522.7366882639412
3985.013,1522.7541050262535
3985.985,1522.7717694633322
3986.958,1522.7893192837228
3987.931,1522.806562487153
3988.903,1522.8235234240965
3989.876,1522.8398884451672
3990.849,1522.857132534963
3991.822,1522.8745513220153
3992.794,1522.8913390329606
3993.767,1522.9084515151387
3994.74,1522.9257386846925
3995.713,1522.9435560877876
3996.685,1522.9602124942223
3997.658,1522.9765799156135
3998.631,1522.9926826649892
3999.603,1523.0094724588353
4000.576,1523.0271588459827
4001.549,1523.044448056514
4002.521,1523.061678080896
4003.494,1523.0783541599276
4004.467,1523.094723685516
4005.439,1523.1123939349495
4006.412,1523.1292452660684
4007.385,1523.1469336816185
4008.357,1523.1646047903876
4009.33,1523.1818963144915
4010.303,1523.1988394408725
4011.275,1523.2163789260758
4012.248,1523.233803802198
4013.22,1523.2504652474327
4014.193,1523.2671445846895
4015.166,1523.2848353086501
4016.138,1523.3023762362513
